"","Sample","Chromosome","Start_UBR5","End_UBR5","Segment_Mean_UBR5","Start_MYC","End_MYC","Segment_Mean_MYC"
"1764","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E03_697998","8",95516563,133510257,0.0207,95516563,133510257,0.0207
"1765","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E04_698126","8",56011499,141070794,0.0187,56011499,141070794,0.0187
"1766","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E05_698056","8",84354314,105830833,0.0278,111288052,128112733,0.0352
"1767","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E06_698046","8",53682642,111282809,0.0184,111288052,133160540,0.0153
"1768","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E07_698136","8",84358447,111282417,0.0199,111283031,134137323,0.0187
"1769","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E08_697982","8",84358447,111282852,0.0188,114626472,128744020,0.0122
"1770","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E09_698078","8",84358447,111282852,0.0198,111288052,145072769,0.0142
"1771","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E11_698020","8",95850445,106840278,0.5639,114638468,143213907,0.5622
"1772","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E12_697988","8",94545887,143616645,0.0173,94545887,143616645,0.0173
"1773","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F01_698076","8",71307628,111279123,0.0146,111288052,137810080,0.0164
"1774","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F02_698102","8",70149663,111279265,0.0658,124746384,145072769,0.0736
"1775","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F03_698064","8",101731831,103310798,0.201,123228976,133367825,0.3105
"1776","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F04_697986","8",84358693,105965001,-0.0025,117124964,141031601,0.011
"1777","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F05_698150","8",50120863,136881227,0.1616,50120863,136881227,0.1616
"1778","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F06_697984","8",74419850,106840278,0.0214,122048865,129111967,0.0138
"1779","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F07_697996","8",100991786,106166780,0.2002,122984838,134052558,-0.5797
"1780","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F08_698006","8",94564122,111279265,0.968,119150615,143616987,0.9774
"1781","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F09_698140","8",57463019,114622999,0.0124,114638468,128735944,0.0156
"1782","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F10_698050","8",94546864,111279265,0.0133,118260254,132190597,0.0146
"1783","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F11_698086","8",78933447,105998797,0.0144,114874204,140923630,0.0205
"1784","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_F12_698032","8",77619135,111282417,0.0122,111283031,139591259,0.0132
"1785","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G01_698054","8",77619135,104537181,0.0097,111283031,128744020,0.0136
"1786","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G02_698092","8",39530780,111282237,0.0164,111288052,141200237,0.0165
"1787","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G03_698058","8",63936953,111279265,0.2993,124746490,135654299,0.3005
"1788","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G04_698124","8",84358447,102980362,0.3057,119150615,134137323,0.3181
"1789","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G05_697994","8",88703922,105994734,0.0111,114879450,128743214,0.0156
"1790","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G06_698084","8",100497234,103254858,0.3627,121876665,128744020,0.1653
"1791","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G07_698040","8",94546864,111282417,0.015,119150615,135755042,0.0162
"1792","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G08_698134","8",67636256,111282237,0.0167,114638468,141406880,0.0235
"1793","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G09_698146","8",101882179,107021854,0.1167,125893095,130835623,0.3607
"1794","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G10_698164","8",46501937,114619814,0.0507,114629502,145072769,0.0495
"1795","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G11_698066","8",60095189,114253830,0.01,114638468,133158243,0.0146
"1796","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_G12_698070","8",81499246,106840037,0.2304,122049229,140929602,0.1595
"1797","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H01_698016","8",57468448,116040994,0.3188,124748923,133158243,0.3398
"1798","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H02_698142","8",94547824,111282237,0.0246,121410547,143217232,0.019
"1799","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H03_698052","8",16421186,145072769,0.0191,16421186,145072769,0.0191
"1800","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H04_698130","8",46389925,114615067,0.0128,114638468,140991041,0.0155
"1801","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H05_698028","8",101882788,103166538,0.0407,114628679,128744020,0.0129
"1802","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H06_697992","8",57463019,140993377,0.0143,57463019,140993377,0.0143
"1803","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H07_698120","8",101962965,103159658,0.2498,127053741,128501835,0.2797
"1804","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H08_698166","8",71307628,114619814,0.0101,114842166,140995610,0.0202
"1805","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H09_698138","8",61927924,119142545,0.0378,119150615,140990666,0.0385
"1806","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H10_698018","8",85133155,111279265,0.0148,111288052,136665653,0.0147
"1807","SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H11_697976","8",59052641,114626238,0.0141,119150615,128744020,0.0161
"1808","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G04_1365060","8",94548810,105906592,0.555,114629356,143213907,0.565
"1809","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G05_1365000","8",94547824,105906592,0.0084,119015859,139590373,0.0069
"1810","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G06_1365066","8",75201954,111279265,0.0018,122048823,141332583,-0.0034
"1811","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G07_1365108","8",74181935,103109046,0.0704,127563044,128185657,0.0035
"1812","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G08_1365072","8",95850445,111282417,-0.001,111288052,139242601,0.0019
"1813","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G09_1365032","8",67258697,111282237,0.951,122558271,139242601,0.9805
"1814","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G10_1365034","8",94545887,102980362,0.0033,111288052,143217232,0.0037
"1815","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G11_1365122","8",94545887,111279265,0.0126,111288052,142047413,0.0225
"1816","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G12_1365110","8",86011077,106847912,-0.0199,111288052,145072769,-0.0203
"1817","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H01_1365118","8",50126018,106847912,-1e-04,111288052,142047413,3e-04
"1818","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H02_1365126","8",88573819,111279265,0.0481,111288052,128744020,0.0494
"1819","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H03_1365130","8",88573819,111282417,0.0035,114638468,128744020,0.0018
"1820","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H04_1365076","8",67649915,111279123,-0.1013,114638468,141531587,-0.0963
"1821","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H05_1365070","8",67644593,103119494,0.0022,111288052,139242601,-0.0024
"1822","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H06_1365144","8",101613442,111279265,0.0022,122048823,129972629,0.0011
"1823","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H07_1365128","8",101908009,111282417,0.429,122057897,131396262,0.409
"1824","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H08_1365166","8",95758692,119139771,-0.0051,119150615,145072769,-0.0047
"1825","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H09_1365074","8",95758692,114619814,0.0247,114638468,145072769,0.0212
"1826","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H10_1365160","8",39530780,128744020,-0.0015,39530780,128744020,-0.0015
"1827","SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_H11_1365004","8",87623714,127430224,0.3036,127441520,128744020,0.3116
"1828","SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_B11_1244658","8",94545887,122047592,0.0228,122048823,139141133,0.0052
"1829","SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_B12_1244644","8",94545887,122043969,0.0035,122061336,139141133,-0.0038
"1830","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A01_731026","8",39527675,114622678,0.0033,114653157,141382867,0.0048
"1831","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A02_730992","8",60957888,111282417,0.0074,111283031,141460110,0.0044
"1832","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A03_730934","8",39505410,114622478,0.0092,114629502,141553478,0.007
"1833","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A04_731032","8",93831453,103902657,0.8247,126895932,127990248,1.5489
"1834","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A06_731070","8",46517387,145072769,0.0354,46517387,145072769,0.0354
"1835","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A07_730906","8",54298653,103678365,0.0016,124581353,142049218,0.0062
"1836","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A08_730930","8",83221816,112363464,-0.184,124748923,145072769,-0.1836
"1837","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A09_730954","8",39530780,114622325,0.0033,114626238,140200004,0.0057
"1838","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A10_730924","8",39538338,111282417,0.0018,114626121,136881227,0.0046
"1839","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B01_730958","8",57463019,114626472,0.0034,114628679,140991041,-0.0015
"1840","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B02_731052","8",57463019,113240725,-0.003,124748923,140990666,0.0014
"1841","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B03_730972","8",78855028,114619207,0.7302,121195152,141058705,1.1523
"1842","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B04_731082","8",96263235,102975706,0.0045,111283031,131552411,0.0076
"1843","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B05_731084","8",84358447,111279123,0.0072,111288052,141215063,0.0032
"1844","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B06_731038","8",71307628,111279265,0.0073,111288052,145072769,0.0096
"1845","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B07_731028","8",89625396,145072769,2e-04,89625396,145072769,2e-04
"1846","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B08_730942","8",76529570,102980336,0.0063,111288052,141298707,0.0042
"1847","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B10_731066","8",39530780,111282809,-0.0048,111288052,140990666,6e-04
"1848","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B11_731062","8",98583571,109148027,0.3081,127632710,133990937,0.5301
"1849","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_B12_730902","8",8229622,145072769,0.0597,8229622,145072769,0.0597
"1850","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C01_730970","8",39530780,136670116,0.0072,39530780,136670116,0.0072
"1851","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C02_730904","8",39522148,145072769,0.0049,39522148,145072769,0.0049
"1852","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C03_731064","8",39530780,108768359,0.0036,108955421,143892930,0.002
"1853","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C04_731012","8",72728372,111282417,0.0092,124746384,128744020,0.0106
"1854","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C11_731078","8",86832481,108887172,0.603,124394860,136397207,0.5971
"1855","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C12_731020","8",40926161,113240725,0.1913,119150615,130762630,0.1856
"1856","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D01_730928","8",40926161,145072769,0.009,40926161,145072769,0.009
"1857","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D02_731068","8",71303987,104819055,0.2384,127542531,127843886,0.7733
"1858","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D03_731006","8",83215341,111282417,-0.0056,116623363,133158243,-0.002
"1859","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D04_731030","8",40926161,145072769,0.0058,40926161,145072769,0.0058
"1860","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D05_730984","8",87558151,114619814,0.0103,114638468,133487669,0.008
"1861","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D06_731076","8",100383637,102999332,0.8765,111911110,141154347,0.6431
"1862","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D07_730908","8",60957888,111279265,0.0124,111288052,141214587,0.0158
"1863","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D08_730998","8",54298653,102980362,0.5778,116305578,128744020,0.5772
"1864","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D09_731074","8",99088774,104409947,1.4204,122750582,143217232,0.7353
"1865","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D10_731060","8",68986186,111282417,0.0949,111283031,133578269,0.1003
"1866","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D11_730968","8",97834320,106434711,0.067,122614247,141565500,0.0436
"1867","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D12_731090","8",89625396,145072769,0.0202,89625396,145072769,0.0202
"1868","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E01_730938","8",39530780,145072769,0.0063,39530780,145072769,0.0063
"1869","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E02_730910","8",101036691,102497397,0.2386,126967446,128413278,0.8421
"1870","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E03_731010","8",39530780,132272039,0.0063,39530780,132272039,0.0063
"1871","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E04_730996","8",40926161,114622325,-0.0155,114638468,141602879,-0.0037
"1872","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E05_731014","8",94545887,111279265,-0.0773,111288052,145072769,-0.0736
"1873","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E06_731036","8",71307628,111279265,0.8489,119150615,129418864,0.8458
"1874","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E07_730926","8",94545764,141113443,0.0011,94545764,141113443,0.0011
"1875","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F01_731080","8",40926161,111279265,0.3878,119150615,141761289,0.3877
"1876","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F02_730978","8",101726440,111276327,0.626,126978010,128744020,0.6209
"1877","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F03_731034","8",71307628,111279265,0.3208,114638468,141041556,0.3298
"1878","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F04_731046","8",40926161,111279265,0.006,111288052,140990814,0.0112
"1879","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F05_730920","8",71307628,111282809,-0.001,114638468,141031601,0.0023
"1880","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F06_731092","8",101363282,104537110,0.4663,126236134,128636757,0.8269
"1881","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F07_730980","8",94564122,111282065,1.0458,118227477,131147959,1.1058
"1882","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F08_730918","8",102251834,102558965,1.3977,125462114,127780550,0.169
"1883","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F09_730952","8",85828731,111279265,0.0125,111288052,130835623,0.005
"1884","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F10_730956","8",98600639,103678365,0.5271,117983811,138714105,0.546
"1885","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F11_731088","8",50016197,111279123,0.0051,111288052,131546477,0.0047
"1886","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F12_730940","8",100087539,110476779,0.9818,123168672,132190597,0.9743
"1887","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G01_731008","8",42753420,111279265,0.1012,123143646,142047413,0.2316
"1888","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G02_730922","8",2559814,143622987,0.0208,2559814,143622987,0.0208
"1889","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G03_731048","8",86611426,111279265,0.0097,111288052,145072769,0.0082
"1890","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G04_731000","8",66127154,103678365,0.6276,114638468,141664828,0.6254
"1891","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G05_730946","8",84358447,111282237,-0.0268,111283031,128439451,-0.0283
"1892","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G06_730916","8",101335491,106482690,0.5809,119020020,131976820,0.563
"1893","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G07_730974","8",84358447,106378113,0.011,106379114,141005805,0.0094
"1894","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G08_730988","8",84358447,111273427,0.0065,111288052,137681742,0.0138
"1895","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G09_730944","8",101387654,106768275,0.5497,106777154,136881227,0.5444
"1896","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G10_730994","8",94049867,111279265,0.0859,127396987,145072769,0.0609
"1897","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G11_731040","8",96283817,102770304,1.1949,111283031,143227655,1.1895
"1898","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G12_731086","8",39530780,111279265,0.0031,111283031,141006974,0.0056
"1899","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H01_730966","8",72724474,111269132,0.0076,122038380,137059602,0.0143
"1900","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H02_730964","8",94545887,103321610,0.0588,118336256,138436523,0.0581
"1901","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H03_731054","8",94545764,141561074,0.0086,94545764,141561074,0.0086
"1902","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H06_730950","8",97339934,111279265,0.007,114280703,142045609,0.0053
"1903","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H07_731050","8",65951831,141062085,0.0094,65951831,141062085,0.0094
"1904","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H08_730914","8",71307628,145072769,-0.002,71307628,145072769,-0.002
"1905","SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_H09_730976","8",88700842,111282065,0.0056,111288052,145072769,0.0077
"1906","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_D10_1388110","8",46634473,114622851,-0.0012,119150615,141053414,0.0059
"1907","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_D11_1388126","8",46634473,114619814,0.0156,119150615,141096129,0.0105
"1908","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_D12_1388140","8",16166714,111279265,0.0285,111288052,133146307,0.0341
"1909","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E01_1388050","8",97324318,111279265,-0.0069,111288052,141014137,-0.0012
"1910","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E02_1387994","8",25133589,141032713,-0.0016,25133589,141032713,-0.0016
"1911","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E03_1388030","8",48322844,129106229,0.2509,48322844,129106229,0.2509
"1912","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E04_1388046","8",25133589,111279265,-0.0026,114638468,145072769,-0.0019
"1913","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E05_1388164","8",71310086,111279265,-0.0051,114629288,140908765,-0.0012
"1914","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E06_1388060","8",95850445,109870629,0.1408,127238801,129767448,0.3962
"1915","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E07_1388000","8",95850445,106220233,-0.0086,122351187,135608540,0.0153
"1916","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E08_1388134","8",87255177,111282237,-0.0021,126715728,140991025,0.0024
"1917","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E09_1388038","8",63937166,111279265,0.0242,111288052,145072769,0.0264
"1918","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E10_1388058","8",87503893,102587468,0.0026,111288052,140981811,-5e-04
"1919","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E11_1388094","8",98194646,103119973,1.5233,123110274,145028555,0.7716
"1920","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_E12_1388158","8",39530780,111279265,-6e-04,112087606,140991637,0.0013
"1921","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F02_1388144","8",19001217,145072769,0.001,19001217,145072769,0.001
"1922","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F03_1388108","8",57351452,103262534,0.5687,123651890,131993607,0.5618
"1923","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F04_1388002","8",39530780,111279265,0.0033,119150615,145072769,9e-04
"1924","STOPE_p_TCGAb3_58_59_60_61_62_N_GenomeWideSNP_6_F05_1388044","8",94547824,111279265,0.713,119147207,141222779,0.7184
"1925","SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_A01_1364972","8",74416300,102980362,0.0027,106850111,145072769,0.0048
"1926","SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_A02_1364878","8",74419850,106838013,0.0779,119096137,132190597,0.0703
"1927","SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_A05_1364822","8",98927949,111279265,-0.003,114629356,141511277,0.0033
"1928","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A03_1513176","8",54379979,111282050,0.0028,111288052,136680940,0.0031
"1929","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A05_1513294","8",50126018,142770337,-0.001,50126018,142770337,-0.001
"1930","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A06_1513316","8",76155008,111279123,0.4054,126731531,133158243,0.4079
"1931","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A07_1513168","8",94599504,145072769,0.0019,94599504,145072769,0.0019
"1932","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A08_1513202","8",97934477,103484516,0.2735,122450754,128350014,0.5013
"1933","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A09_1513184","8",88917857,108767093,0.0065,111288052,145072769,0.001
"1934","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A10_1513252","8",88917857,108767093,0.0183,111288052,145072769,0.0202
"1935","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A11_1513198","8",67644593,111279265,0.0014,114638468,139591259,-2e-04
"1936","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A12_1513262","8",88761021,111279265,-0.0012,114638468,145072769,0.0043
"1937","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B01_1513238","8",93232834,114207814,-0.0026,119147207,139242601,-0.0029
"1938","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B02_1513286","8",99985859,107362955,0.8564,119150615,129767448,0.7025
"1939","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B03_1513274","8",39530780,131383467,0.0035,39530780,131383467,0.0035
"1940","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B04_1513278","8",59326335,131383467,0.0119,59326335,131383467,0.0119
"1941","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B05_1513306","8",63936953,111282237,3e-04,119150615,130835623,0.001
"1942","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B06_1513260","8",101595318,111279265,0.0503,114638468,140994652,0.0318
"1943","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B07_1513332","8",74416300,111279265,0.002,111288052,139242601,0.0034
"1944","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B08_1513152","8",74419850,118470891,0.0092,118480726,130835623,0.0096
"1945","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B09_1513216","8",94547824,111279265,-0.001,111288052,141046125,-2e-04
"1946","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B10_1513270","8",94548810,103592469,0.5998,118505674,128775180,0.9006
"1947","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B11_1513210","8",67644593,139242601,0.0046,67644593,139242601,0.0046
"1948","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_B12_1513302","8",67644593,139242601,0.0496,67644593,139242601,0.0496
"1949","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C01_1513276","8",59420249,140669731,0.0026,59420249,140669731,0.0026
"1950","TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C02_1513204","8",59420249,114842166,0.0116,114879450,137761258,0.0254
